0.246,1.8573
0.247,1.857
0.248,1.8565
0.249,1.8559
0.25,1.8552
0.251,1.8543
0.252,1.8532
0.253,1.8519
0.254,1.8504
0.255,1.8488
0.256,1.847
0.257,1.8451
0.258,1.843
0.259,1.8407
0.26,1.8382
0.261,1.8356
0.262,1.8329
0.263,1.83
0.264,1.8269
0.265,1.8236
0.266,1.8202
0.267,1.8166
0.268,1.813
0.269,1.8092
0.27,1.8052
0.271,1.801
0.272,1.7967
0.273,1.7922
0.274,1.7877
0.275,1.7831
0.276,1.7783
0.277,1.7732
0.278,1.7681
0.279,1.7628
0.28,1.7575
0.281,1.7521
0.282,1.7465
0.283,1.7408
0.284,1.7349
0.285,1.7289
0.286,1.723
0.287,1.7169
0.288,1.7106
0.289,1.7042
0.29,1.6977
0.291,1.6911
0.292,1.6846
0.293,1.6779
0.294,1.6711
0.295,1.6642
0.296,1.6571
0.297,1.6501
0.298,1.6431
0.299,1.636
0.3,1.6288
0.301,1.6214
0.302,1.6139
0.303,1.6065
0.304,1.5992
0.305,1.5919
0.306,1.5843
0.307,1.5765
0.308,1.5687
0.309,1.5611
0.31,1.5537
0.311,1.5464
0.312,1.5386
0.313,1.5303
0.314,1.522
0.315,1.5148
0.316,1.5097
0.317,1.5071
0.318,1.5066
0.319,1.5071
0.32,1.5076
0.321,1.5077
0.322,1.5074
0.323,1.5071
0.324,1.5071
0.325,1.5073
0.326,1.5075
0.327,1.5075
0.328,1.5073
0.329,1.5072
0.33,1.5072
0.331,1.5073
0.332,1.5074
0.333,1.5074
0.334,1.5073
0.335,1.5072
0.336,1.5073
0.337,1.5074
0.338,1.5074
0.339,1.5074
0.34,1.5073
0.341,1.5073
0.342,1.5073
0.343,1.5074
0.344,1.5074
0.345,1.5074
0.346,1.5073
0.347,1.5073
0.348,1.5073
0.349,1.5074
0.35,1.5074
0.351,1.5073
0.352,1.5073
0.353,1.5073
0.354,1.5073
0.355,1.5074
0.356,1.5074
0.357,1.5073
0.358,1.5073
0.359,1.5073
0.36,1.5073
0.361,1.5074
0.362,1.5074
0.363,1.5073
0.364,1.5073
0.365,1.5073
0.366,1.5074
0.367,1.5074
0.368,1.5074
0.369,1.5073
0.37,1.5073
0.371,1.5073
0.372,1.5074
0.373,1.5074
0.374,1.5074
0.375,1.5073
0.376,1.5072
0.377,1.5073
0.378,1.5074
0.379,1.5075
0.38,1.5074
0.381,1.5072
0.382,1.5072
0.383,1.5073
0.384,1.5075
0.385,1.5075
0.386,1.5073
0.387,1.5071
0.388,1.5071
0.389,1.5074
0.39,1.5077
0.391,1.5077
0.392,1.5071
0.393,1.5065
0.394,1.507
0.395,1.5099
0.396,1.5157
0.397,1.5238
0.398,1.5333
0.399,1.5426
0.4,1.5512
0.401,1.5591
0.402,1.5668
0.403,1.5745
0.404,1.5824
0.405,1.5901
0.406,1.5973
0.407,1.6042
0.408,1.6113
0.409,1.619
0.41,1.6274
0.411,1.6363
0.412,1.6452
0.413,1.6539
0.414,1.6623
0.415,1.6705
0.416,1.6784
0.417,1.6861
0.418,1.6935
0.419,1.7006
0.42,1.7073
0.421,1.7137
0.422,1.7198
0.423,1.7256
0.424,1.731
0.425,1.7359
0.426,1.7404
0.427,1.7446
0.428,1.7484
0.429,1.7518
0.43,1.7547
0.431,1.757
0.432,1.7589
0.433,1.7606
0.434,1.7623
0.435,1.7639
0.436,1.7656
0.437,1.767
0.438,1.7679
0.439,1.7684
0.44,1.7683
0.441,1.7677
0.442,1.7667
0.443,1.7654
0.444,1.7637
0.445,1.7615
0.446,1.7589
0.447,1.7558
0.448,1.7524
0.449,1.7486
0.45,1.7446
0.451,1.7402
0.452,1.7354
0.453,1.7301
0.454,1.7245
0.455,1.7187
0.456,1.713
0.457,1.7076
0.458,1.7026
0.459,1.698
0.46,1.6934
0.461,1.6887
0.462,1.6836
0.463,1.678
0.464,1.6723
0.465,1.6664
0.466,1.6604
0.467,1.6541
0.468,1.6474
0.469,1.64
0.47,1.6323
0.471,1.6244
0.472,1.6167
0.473,1.6091
0.474,1.6013
0.475,1.5931
0.476,1.5845
0.477,1.5759
0.478,1.5675
0.479,1.5595
0.48,1.5513
0.481,1.5425
0.482,1.5331
0.483,1.5238
0.484,1.5157
0.485,1.51
0.486,1.5071
0.487,1.5065
0.488,1.507
0.489,1.5076
0.49,1.5077
0.491,1.5075
0.492,1.5072
0.493,1.5071
0.494,1.5072
0.495,1.5074
0.496,1.5075
0.497,1.5074
0.498,1.5073
0.499,1.5072
0.5,1.5073
0.501,1.5073
0.502,1.5074
0.503,1.5074
0.504,1.5073
0.505,1.5073
0.506,1.5073
0.507,1.5073
0.508,1.5074
0.509,1.5074
0.51,1.5074
0.511,1.5073
0.512,1.5073
0.513,1.5072
0.514,1.5073
0.515,1.5074
0.516,1.5075
0.517,1.5074
0.518,1.5072
0.519,1.5072
0.52,1.5073
0.521,1.5074
0.522,1.5075
0.523,1.5074
0.524,1.5072
0.525,1.5071
0.526,1.5072
0.527,1.5075
0.528,1.5077
0.529,1.5075
0.53,1.5072
0.531,1.5069
0.532,1.507
0.533,1.5075
0.534,1.5079
0.535,1.5077
0.536,1.5071
0.537,1.5065
0.538,1.5067
0.539,1.5078
0.54,1.5087
0.541,1.5082
0.542,1.5062
0.543,1.5044
0.544,1.5066
0.545,1.5163
0.546,1.5353
0.547,1.5622
0.548,1.5934
0.549,1.625
0.55,1.6546
0.551,1.6824
0.552,1.71
0.553,1.7388
0.554,1.7688
0.555,1.799
0.556,1.8283
0.557,1.8567
0.558,1.8849
0.559,1.9137
0.56,1.9434
0.561,1.9733
0.562,2.0027
0.563,2.0312
0.564,2.0596
0.565,2.0884
0.566,2.118
0.567,2.1478
0.568,2.1772
0.569,2.2058
0.57,2.2342
0.571,2.2629
0.572,2.2924
0.573,2.3223
0.574,2.3518
0.575,2.3805
0.576,2.4087
0.577,2.4374
0.578,2.4669
0.579,2.4968
0.58,2.5264
0.581,2.5551
0.582,2.5833
0.583,2.6118
0.584,2.6412
0.585,2.6714
0.586,2.7013
0.587,2.73
0.588,2.7577
0.589,2.7858
0.59,2.8154
0.591,2.8462
0.592,2.8766
0.593,2.9051
0.594,2.9318
0.595,2.9588
0.596,2.9889
0.597,3.0224
0.598,3.0552
0.599,3.08
0.6,3.0894
0.601,3.0802
0.602,3.0554
0.603,3.0224
0.604,2.9887
0.605,2.9586
0.606,2.9318
0.607,2.9053
0.608,2.8768
0.609,2.8462
0.61,2.8152
0.611,2.7856
0.612,2.7577
0.613,2.7302
0.614,2.7015
0.615,2.6714
0.616,2.641
0.617,2.6116
0.618,2.5833
0.619,2.5554
0.62,2.5266
0.621,2.4968
0.622,2.4667
0.623,2.4372
0.624,2.4088
0.625,2.3807
0.626,2.352
0.627,2.3223
0.628,2.2922
0.629,2.2627
0.63,2.2342
0.631,2.2061
0.632,2.1774
0.633,2.1478
0.634,2.1177
0.635,2.0881
0.636,2.0596
0.637,2.0315
0.638,2.0029
0.639,1.9733
0.64,1.9431
0.641,1.9135
0.642,1.8849
0.643,1.857
0.644,1.8286
0.645,1.7989
0.646,1.7684
0.647,1.7385
0.648,1.7101
0.649,1.6828
0.65,1.6549
0.651,1.6248
0.652,1.5928
0.653,1.5618
0.654,1.5356
0.655,1.5173
0.656,1.507
0.657,1.5021
0.658,1.4986
0.659,1.4937
0.66,1.4863
0.661,1.4774
0.662,1.4687
0.663,1.4609
0.664,1.454
0.665,1.4472
0.666,1.4398
0.667,1.4319
0.668,1.4238
0.669,1.4159
0.67,1.4085
0.671,1.4014
0.672,1.3941
0.673,1.3865
0.674,1.3786
0.675,1.3706
0.676,1.363
0.677,1.3557
0.678,1.3486
0.679,1.3412
0.68,1.3333
0.681,1.3252
0.682,1.3173
0.683,1.31
0.684,1.3032
0.685,1.2961
0.686,1.2882
0.687,1.2794
0.688,1.2708
0.689,1.2644
0.69,1.2621
0.691,1.2645
0.692,1.2709
0.693,1.2794
0.694,1.2881
0.695,1.296
0.696,1.3031
0.697,1.3101
0.698,1.3175
0.699,1.3253
0.7,1.3332
0.701,1.341
0.702,1.3484
0.703,1.3557
0.704,1.3632
0.705,1.3708
0.706,1.3786
0.707,1.3862
0.708,1.3938
0.709,1.4013
0.71,1.4088
0.711,1.4163
0.712,1.4239
0.713,1.4316
0.714,1.4393
0.715,1.4469
0.716,1.4544
0.717,1.4617
0.718,1.4691
0.719,1.4768
0.72,1.4849
0.721,1.4929
0.722,1.4999
0.723,1.505
0.724,1.5076
0.725,1.5082
0.726,1.5077
0.727,1.507
0.728,1.5069
0.729,1.5072
0.73,1.5075
0.731,1.5076
0.732,1.5074
0.733,1.5072
0.734,1.5071
0.735,1.5073
0.736,1.5074
0.737,1.5075
0.738,1.5074
0.739,1.5073
0.74,1.5072
0.741,1.5073
0.742,1.5074
0.743,1.5074
0.744,1.5074
0.745,1.5073
0.746,1.5073
0.747,1.5073
0.748,1.5073
0.749,1.5074
0.75,1.5074
0.751,1.5073
0.752,1.5073
0.753,1.5073
0.754,1.5073
0.755,1.5073
0.756,1.5074
0.757,1.5074
0.758,1.5073
0.759,1.5073
0.76,1.5072
0.761,1.5073
0.762,1.5074
0.763,1.5075
0.764,1.5074
0.765,1.5073
0.766,1.5071
0.767,1.5072
0.768,1.5075
0.769,1.5077
0.77,1.5076
0.771,1.507
0.772,1.5066
0.773,1.5071
0.774,1.5097
0.775,1.5148
0.776,1.5219
0.777,1.5302
0.778,1.5386
0.779,1.5464
0.78,1.5538
0.781,1.5611
0.782,1.5686
0.783,1.5765
0.784,1.5843
0.785,1.5919
0.786,1.5992
0.787,1.6065
0.788,1.6138
0.789,1.6213
0.79,1.6288
0.791,1.6361
0.792,1.6431
0.793,1.6501
0.794,1.657
0.795,1.6641
0.796,1.6711
0.797,1.678
0.798,1.6846
0.799,1.6911
0.8,1.6976
0.801,1.7042
0.802,1.7106
0.803,1.7169
0.804,1.723
0.805,1.7289
0.806,1.7348
0.807,1.7407
0.808,1.7465
0.809,1.7522
0.81,1.7576
0.811,1.7628
0.812,1.768
0.813,1.7732
0.814,1.7782
0.815,1.7831
0.816,1.7878
0.817,1.7923
0.818,1.7966
0.819,1.801
0.82,1.8052
0.821,1.8092
0.822,1.813
0.823,1.8166
0.824,1.8202
0.825,1.8236
0.826,1.8269
0.827,1.83
0.828,1.8329
0.829,1.8356
0.83,1.8382
0.831,1.8406
0.832,1.843
0.833,1.8451
0.834,1.8471
0.835,1.8488
0.836,1.8504
0.837,1.8518
0.838,1.8532
0.839,1.8543
0.84,1.8552
0.841,1.8559
0.842,1.8565
0.843,1.857
0.844,1.8573
0.845,1.8574
0.846,1.8573
0.847,1.857
0.848,1.8565
0.849,1.8559
0.85,1.8552
0.851,1.8543
0.852,1.8532
0.853,1.8519
0.854,1.8504
0.855,1.8488
0.856,1.847
0.857,1.8451
0.858,1.843
0.859,1.8407
0.86,1.8382
0.861,1.8356
0.862,1.8329
0.863,1.83
0.864,1.8269
0.865,1.8236
0.866,1.8202
0.867,1.8166
0.868,1.813
0.869,1.8092
0.87,1.8052
0.871,1.801
0.872,1.7967
0.873,1.7922
0.874,1.7877
0.875,1.7831
0.876,1.7783
0.877,1.7732
0.878,1.7681
0.879,1.7628
0.88,1.7575
0.881,1.7521
0.882,1.7465
0.883,1.7408
0.884,1.7349
0.885,1.7289
0.886,1.723
0.887,1.7169
0.888,1.7106
0.889,1.7042
0.89,1.6977
0.891,1.6911
0.892,1.6846
0.893,1.6779
0.894,1.6711
0.895,1.6642
0.896,1.6571
0.897,1.6501
0.898,1.6431
0.899,1.636
0.9,1.6288
0.901,1.6214
0.902,1.6139
0.903,1.6065
0.904,1.5992
0.905,1.5919
0.906,1.5843
0.907,1.5765
0.908,1.5687
0.909,1.5611
0.91,1.5537
0.911,1.5464
0.912,1.5386
0.913,1.5303
0.914,1.522
0.915,1.5148
0.916,1.5097
0.917,1.5071
0.918,1.5066
0.919,1.5071
0.92,1.5076
0.921,1.5077
0.922,1.5074
0.923,1.5071
0.924,1.5071
0.925,1.5073
0.926,1.5075
0.927,1.5075
0.928,1.5073
0.929,1.5072
0.93,1.5072
0.931,1.5073
0.932,1.5074
0.933,1.5074
0.934,1.5073
0.935,1.5072
0.936,1.5073
0.937,1.5074
0.938,1.5074
0.939,1.5074
0.94,1.5073
0.941,1.5073
0.942,1.5073
0.943,1.5074
0.944,1.5074
0.945,1.5074
0.946,1.5073
0.947,1.5073
0.948,1.5073
0.949,1.5074
0.95,1.5074
0.951,1.5073
0.952,1.5073
0.953,1.5073
0.954,1.5073
0.955,1.5074
0.956,1.5074
0.957,1.5073
0.958,1.5073
0.959,1.5073
0.96,1.5073
0.961,1.5074
0.962,1.5074
0.963,1.5073
0.964,1.5073
0.965,1.5073
0.966,1.5074
0.967,1.5074
0.968,1.5074
0.969,1.5073
0.97,1.5073
0.971,1.5073
0.972,1.5074
0.973,1.5074
0.974,1.5074
0.975,1.5073
0.976,1.5072
0.977,1.5073
0.978,1.5074
0.979,1.5075
0.98,1.5074
0.981,1.5072
0.982,1.5072
0.983,1.5073
0.984,1.5075
0.985,1.5075
0.986,1.5073
0.987,1.5071
0.988,1.5071
0.989,1.5074
0.99,1.5077
0.991,1.5077
0.992,1.5071
0.993,1.5065
0.994,1.507
0.995,1.5099
0.996,1.5157
0.997,1.5238
0.998,1.5333
0.999,1.5426
1,1.5512
1.001,1.5591
1.002,1.5668
1.003,1.5745
1.004,1.5824
1.005,1.5901
1.006,1.5973
1.007,1.6042
1.008,1.6113
1.009,1.619
1.01,1.6274
1.011,1.6363
1.012,1.6452
1.013,1.6539
1.014,1.6623
1.015,1.6705
1.016,1.6784
1.017,1.6861
1.018,1.6935
1.019,1.7006
1.02,1.7073
1.021,1.7137
1.022,1.7198
1.023,1.7256
1.024,1.731
1.025,1.7359
1.026,1.7404
1.027,1.7446
1.028,1.7484
1.029,1.7518
1.03,1.7547
1.031,1.757
1.032,1.7589
1.033,1.7606
1.034,1.7623
1.035,1.7639
1.036,1.7656
1.037,1.767
1.038,1.7679
1.039,1.7684
1.04,1.7683
1.041,1.7677
1.042,1.7667
1.043,1.7654
1.044,1.7637
1.045,1.7615
1.046,1.7589
1.047,1.7558
1.048,1.7524
1.049,1.7486
1.05,1.7446
1.051,1.7402
1.052,1.7354
1.053,1.7301
1.054,1.7245
1.055,1.7187
1.056,1.713
1.057,1.7076
1.058,1.7026
1.059,1.698
1.06,1.6934
1.061,1.6887
1.062,1.6836
1.063,1.678
1.064,1.6723
1.065,1.6664
1.066,1.6604
1.067,1.6541
1.068,1.6474
1.069,1.64
1.07,1.6323
1.071,1.6244
1.072,1.6167
1.073,1.6091
1.074,1.6013
1.075,1.5931
1.076,1.5845
1.077,1.5759
1.078,1.5675
1.079,1.5595
1.08,1.5513
1.081,1.5425
1.082,1.5331
1.083,1.5238
1.084,1.5157
1.085,1.51
1.086,1.5071
1.087,1.5065
1.088,1.507
1.089,1.5076
1.09,1.5077
1.091,1.5075
1.092,1.5072
1.093,1.5071
1.094,1.5072
1.095,1.5074
1.096,1.5075
1.097,1.5074
1.098,1.5073
1.099,1.5072
1.1,1.5073
1.101,1.5073
1.102,1.5074
1.103,1.5074
1.104,1.5073
1.105,1.5073
1.106,1.5073
1.107,1.5073
1.108,1.5074
1.109,1.5074
1.11,1.5074
1.111,1.5073
1.112,1.5073
1.113,1.5072
1.114,1.5073
1.115,1.5074
1.116,1.5075
1.117,1.5074
1.118,1.5072
1.119,1.5072
1.12,1.5073
1.121,1.5074
1.122,1.5075
1.123,1.5074
1.124,1.5072
1.125,1.5071
1.126,1.5072
1.127,1.5075
1.128,1.5077
1.129,1.5075
1.13,1.5072
1.131,1.5069
1.132,1.507
1.133,1.5075
1.134,1.5079
1.135,1.5077
1.136,1.5071
1.137,1.5065
1.138,1.5067
1.139,1.5078
1.14,1.5087
1.141,1.5082
1.142,1.5062
1.143,1.5044
1.144,1.5066
1.145,1.5163
1.146,1.5353
1.147,1.5622
1.148,1.5934
1.149,1.625
1.15,1.6546
1.151,1.6824
1.152,1.71
1.153,1.7388
1.154,1.7688
1.155,1.799
1.156,1.8283
1.157,1.8567
1.158,1.8849
1.159,1.9137
1.16,1.9434
1.161,1.9733
1.162,2.0027
1.163,2.0312
1.164,2.0596
1.165,2.0884
1.166,2.118
1.167,2.1478
1.168,2.1772
1.169,2.2058
1.17,2.2342
1.171,2.2629
1.172,2.2924
1.173,2.3223
1.174,2.3518
1.175,2.3805
1.176,2.4087
1.177,2.4374
1.178,2.4669
1.179,2.4968
1.18,2.5264
1.181,2.5551
1.182,2.5833
1.183,2.6118
1.184,2.6412
1.185,2.6714
1.186,2.7013
1.187,2.73
1.188,2.7577
1.189,2.7858
1.19,2.8154
1.191,2.8462
1.192,2.8766
1.193,2.9051
1.194,2.9318
1.195,2.9588
1.196,2.9889
1.197,3.0224
1.198,3.0552
1.199,3.08
1.2,3.0894
1.201,3.0802
1.202,3.0554
1.203,3.0224
1.204,2.9887
1.205,2.9586
1.206,2.9318
1.207,2.9053
1.208,2.8768
1.209,2.8462
1.21,2.8152
1.211,2.7856
1.212,2.7577
1.213,2.7302
1.214,2.7015
1.215,2.6714
1.216,2.641
1.217,2.6116
1.218,2.5833
1.219,2.5554
1.22,2.5266
1.221,2.4968
1.222,2.4667
1.223,2.4372
1.224,2.4088
1.225,2.3807
1.226,2.352
1.227,2.3223
1.228,2.2922
1.229,2.2627
1.23,2.2342
1.231,2.2061
1.232,2.1774
1.233,2.1478
1.234,2.1177
1.235,2.0881
1.236,2.0596
1.237,2.0315
1.238,2.0029
1.239,1.9733
1.24,1.9431
1.241,1.9135
1.242,1.8849
1.243,1.857
1.244,1.8286
1.245,1.7989
1.246,1.7684
1.247,1.7385
1.248,1.7101
1.249,1.6828
1.25,1.6549
1.251,1.6248
1.252,1.5928
1.253,1.5618
1.254,1.5356
1.255,1.5173
1.256,1.507
1.257,1.5021
1.258,1.4986
1.259,1.4937
1.26,1.4863
1.261,1.4774
1.262,1.4687
1.263,1.4609
1.264,1.454
1.265,1.4472
1.266,1.4398
1.267,1.4319
1.268,1.4238
1.269,1.4159
1.27,1.4085
1.271,1.4014
1.272,1.3941
1.273,1.3865
1.274,1.3786
1.275,1.3706
1.276,1.363
1.277,1.3557
1.278,1.3486
1.279,1.3412
1.28,1.3333
1.281,1.3252
1.282,1.3173
1.283,1.31
1.284,1.3032
1.285,1.2961
1.286,1.2882
1.287,1.2794
1.288,1.2708
1.289,1.2644
1.29,1.2621
1.291,1.2645
1.292,1.2709
1.293,1.2794
1.294,1.2881
1.295,1.296
1.296,1.3031
1.297,1.3101
1.298,1.3175
1.299,1.3253
1.3,1.3332
1.301,1.341
1.302,1.3484
1.303,1.3557
1.304,1.3632
1.305,1.3708
1.306,1.3786
1.307,1.3862
1.308,1.3938
1.309,1.4013
1.31,1.4088
1.311,1.4163
1.312,1.4239
1.313,1.4316
1.314,1.4393
1.315,1.4469
1.316,1.4544
1.317,1.4617
1.318,1.4691
1.319,1.4768
1.32,1.4849
1.321,1.4929
1.322,1.4999
1.323,1.505
1.324,1.5076
1.325,1.5082
1.326,1.5077
1.327,1.507
1.328,1.5069
1.329,1.5072
1.33,1.5075
1.331,1.5076
1.332,1.5074
1.333,1.5072
1.334,1.5071
1.335,1.5073
1.336,1.5074
1.337,1.5075
1.338,1.5074
1.339,1.5073
1.34,1.5072
1.341,1.5073
1.342,1.5074
1.343,1.5074
1.344,1.5074
1.345,1.5073
1.346,1.5073
1.347,1.5073
1.348,1.5073
1.349,1.5074
1.35,1.5074
1.351,1.5073
1.352,1.5073
1.353,1.5073
1.354,1.5073
1.355,1.5073
1.356,1.5074
1.357,1.5074
1.358,1.5073
1.359,1.5073
1.36,1.5072
1.361,1.5073
1.362,1.5074
1.363,1.5075
1.364,1.5074
1.365,1.5073
1.366,1.5071
1.367,1.5072
1.368,1.5075
1.369,1.5077
1.37,1.5076
1.371,1.507
1.372,1.5066
1.373,1.5071
1.374,1.5097
1.375,1.5148
1.376,1.5219
1.377,1.5302
1.378,1.5386
1.379,1.5464
1.38,1.5538
1.381,1.5611
1.382,1.5686
1.383,1.5765
1.384,1.5843
1.385,1.5919
1.386,1.5992
1.387,1.6065
1.388,1.6138
1.389,1.6213
1.39,1.6288
1.391,1.6361
1.392,1.6431
1.393,1.6501
1.394,1.657
1.395,1.6641
1.396,1.6711
1.397,1.678
1.398,1.6846
1.399,1.6911
1.4,1.6976
1.401,1.7042
1.402,1.7106
1.403,1.7169
1.404,1.723
1.405,1.7289
1.406,1.7348
1.407,1.7407
1.408,1.7465
1.409,1.7522
1.41,1.7576
1.411,1.7628
1.412,1.768
1.413,1.7732
1.414,1.7782
1.415,1.7831
1.416,1.7878
1.417,1.7923
1.418,1.7966
1.419,1.801
1.42,1.8052
1.421,1.8092
1.422,1.813
1.423,1.8166
1.424,1.8202
1.425,1.8236
1.426,1.8269
1.427,1.83
1.428,1.8329
1.429,1.8356
1.43,1.8382
1.431,1.8406
1.432,1.843
1.433,1.8451
1.434,1.8471
1.435,1.8488
1.436,1.8504
1.437,1.8518
1.438,1.8532
1.439,1.8543
1.44,1.8552
1.441,1.8559
1.442,1.8565
1.443,1.857
1.444,1.8573
1.445,1.8574
1.446,1.8573
1.447,1.857
1.448,1.8565
1.449,1.8559
1.45,1.8552
1.451,1.8543
1.452,1.8532
1.453,1.8519
1.454,1.8504
1.455,1.8488
1.456,1.847
1.457,1.8451
1.458,1.843
1.459,1.8407
1.46,1.8382
1.461,1.8356
1.462,1.8329
1.463,1.83
1.464,1.8269
1.465,1.8236
1.466,1.8202
1.467,1.8166
1.468,1.813
1.469,1.8092
1.47,1.8052
1.471,1.801
1.472,1.7967
1.473,1.7922
1.474,1.7877
1.475,1.7831
1.476,1.7783
1.477,1.7732
1.478,1.7681
1.479,1.7628
1.48,1.7575
1.481,1.7521
1.482,1.7465
1.483,1.7408
1.484,1.7349
1.485,1.7289
1.486,1.723
1.487,1.7169
1.488,1.7106
1.489,1.7042
1.49,1.6977
1.491,1.6911
1.492,1.6846
1.493,1.6779
1.494,1.6711
1.495,1.6642
1.496,1.6571
1.497,1.6501
1.498,1.6431
1.499,1.636
1.5,1.6288
1.501,1.6214
1.502,1.6139
1.503,1.6065
1.504,1.5992
1.505,1.5919
1.506,1.5843
1.507,1.5765
1.508,1.5687
1.509,1.5611
1.51,1.5537
1.511,1.5464
1.512,1.5386
1.513,1.5303
1.514,1.522
1.515,1.5148
1.516,1.5097
1.517,1.5071
1.518,1.5066
1.519,1.5071
1.52,1.5076
1.521,1.5077
1.522,1.5074
1.523,1.5071
1.524,1.5071
1.525,1.5073
1.526,1.5075
1.527,1.5075
1.528,1.5073
1.529,1.5072
1.53,1.5072
1.531,1.5073
1.532,1.5074
1.533,1.5074
1.534,1.5073
1.535,1.5072
1.536,1.5073
1.537,1.5074
1.538,1.5074
1.539,1.5074
1.54,1.5073
1.541,1.5073
1.542,1.5073
1.543,1.5074
1.544,1.5074
1.545,1.5074
1.546,1.5073
1.547,1.5073
1.548,1.5073
1.549,1.5074
1.55,1.5074
1.551,1.5073
1.552,1.5073
1.553,1.5073
1.554,1.5073
1.555,1.5074
1.556,1.5074
1.557,1.5073
1.558,1.5073
1.559,1.5073
1.56,1.5073
1.561,1.5074
1.562,1.5074
1.563,1.5073
1.564,1.5073
1.565,1.5073
1.566,1.5074
1.567,1.5074
1.568,1.5074
1.569,1.5073
